name,version,url,dependency,dependency_version
flowVS,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/flowVS.html,R,>= 3.2
flowVS,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/flowVS.html,methods,
flowVS,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/flowVS.html,flowCore,
flowVS,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/flowVS.html,flowViz,
flowVS,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/flowVS.html,flowStats,
epiNEM,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/epiNEM.html,R,>= 4.1
epiNEM,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/epiNEM.html,BoolNet,
epiNEM,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/epiNEM.html,e1071,
epiNEM,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/epiNEM.html,gtools,
epiNEM,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/epiNEM.html,stats,
epiNEM,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/epiNEM.html,igraph,
epiNEM,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/epiNEM.html,utils,
epiNEM,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/epiNEM.html,lattice,
epiNEM,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/epiNEM.html,latticeExtra,
epiNEM,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/epiNEM.html,RColorBrewer,
epiNEM,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/epiNEM.html,pcalg,
epiNEM,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/epiNEM.html,minet,
epiNEM,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/epiNEM.html,grDevices,
epiNEM,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/epiNEM.html,graph,
epiNEM,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/epiNEM.html,mnem,
epiNEM,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/epiNEM.html,latex2exp,
TCseq,1.22.6,https://www.bioconductor.org/packages/release/bioc/html/TCseq.html,R,>= 3.4
TCseq,1.22.6,https://www.bioconductor.org/packages/release/bioc/html/TCseq.html,edgeR,
TCseq,1.22.6,https://www.bioconductor.org/packages/release/bioc/html/TCseq.html,BiocGenerics,
TCseq,1.22.6,https://www.bioconductor.org/packages/release/bioc/html/TCseq.html,reshape2,
TCseq,1.22.6,https://www.bioconductor.org/packages/release/bioc/html/TCseq.html,GenomicRanges,
TCseq,1.22.6,https://www.bioconductor.org/packages/release/bioc/html/TCseq.html,IRanges,
TCseq,1.22.6,https://www.bioconductor.org/packages/release/bioc/html/TCseq.html,SummarizedExperiment,
TCseq,1.22.6,https://www.bioconductor.org/packages/release/bioc/html/TCseq.html,GenomicAlignments,
TCseq,1.22.6,https://www.bioconductor.org/packages/release/bioc/html/TCseq.html,Rsamtools,
TCseq,1.22.6,https://www.bioconductor.org/packages/release/bioc/html/TCseq.html,e1071,
TCseq,1.22.6,https://www.bioconductor.org/packages/release/bioc/html/TCseq.html,cluster,
TCseq,1.22.6,https://www.bioconductor.org/packages/release/bioc/html/TCseq.html,ggplot2,
TCseq,1.22.6,https://www.bioconductor.org/packages/release/bioc/html/TCseq.html,grid,
TCseq,1.22.6,https://www.bioconductor.org/packages/release/bioc/html/TCseq.html,grDevices,
TCseq,1.22.6,https://www.bioconductor.org/packages/release/bioc/html/TCseq.html,stats,
TCseq,1.22.6,https://www.bioconductor.org/packages/release/bioc/html/TCseq.html,utils,
TCseq,1.22.6,https://www.bioconductor.org/packages/release/bioc/html/TCseq.html,methods,
TCseq,1.22.6,https://www.bioconductor.org/packages/release/bioc/html/TCseq.html,locfit,
lineagespot,1.2.0,https://www.bioconductor.org/packages/release/bioc/html/lineagespot.html,VariantAnnotation,
lineagespot,1.2.0,https://www.bioconductor.org/packages/release/bioc/html/lineagespot.html,MatrixGenerics,
lineagespot,1.2.0,https://www.bioconductor.org/packages/release/bioc/html/lineagespot.html,SummarizedExperiment,
lineagespot,1.2.0,https://www.bioconductor.org/packages/release/bioc/html/lineagespot.html,data.table,
lineagespot,1.2.0,https://www.bioconductor.org/packages/release/bioc/html/lineagespot.html,stringr,
lineagespot,1.2.0,https://www.bioconductor.org/packages/release/bioc/html/lineagespot.html,httr,
lineagespot,1.2.0,https://www.bioconductor.org/packages/release/bioc/html/lineagespot.html,utils,
DSS,2.46.0,https://www.bioconductor.org/packages/release/bioc/html/DSS.html,R,>= 3.5.0
DSS,2.46.0,https://www.bioconductor.org/packages/release/bioc/html/DSS.html,methods,
DSS,2.46.0,https://www.bioconductor.org/packages/release/bioc/html/DSS.html,Biobase,
DSS,2.46.0,https://www.bioconductor.org/packages/release/bioc/html/DSS.html,BiocParallel,
DSS,2.46.0,https://www.bioconductor.org/packages/release/bioc/html/DSS.html,bsseq,
DSS,2.46.0,https://www.bioconductor.org/packages/release/bioc/html/DSS.html,parallel,
DSS,2.46.0,https://www.bioconductor.org/packages/release/bioc/html/DSS.html,utils,
DSS,2.46.0,https://www.bioconductor.org/packages/release/bioc/html/DSS.html,graphics,
DSS,2.46.0,https://www.bioconductor.org/packages/release/bioc/html/DSS.html,stats,
DSS,2.46.0,https://www.bioconductor.org/packages/release/bioc/html/DSS.html,splines,
MSPrep,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/MSPrep.html,R,>= 4.1.0
MSPrep,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/MSPrep.html,SummarizedExperiment,
MSPrep,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/MSPrep.html,S4Vectors,
MSPrep,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/MSPrep.html,pcaMethods,
MSPrep,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/MSPrep.html,crmn,
MSPrep,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/MSPrep.html,preprocessCore,
MSPrep,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/MSPrep.html,dplyr,>= 0.7
MSPrep,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/MSPrep.html,tidyr,
MSPrep,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/MSPrep.html,tibble,>= 1.2
MSPrep,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/MSPrep.html,magrittr,
MSPrep,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/MSPrep.html,rlang,
MSPrep,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/MSPrep.html,stats,
MSPrep,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/MSPrep.html,stringr,
MSPrep,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/MSPrep.html,methods,
MSPrep,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/MSPrep.html,missForest,
MSPrep,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/MSPrep.html,sva,
MSPrep,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/MSPrep.html,VIM,
MsBackendMsp,1.2.0,https://www.bioconductor.org/packages/release/bioc/html/MsBackendMsp.html,R,>= 4.1.0
MsBackendMsp,1.2.0,https://www.bioconductor.org/packages/release/bioc/html/MsBackendMsp.html,Spectra,
MsBackendMsp,1.2.0,https://www.bioconductor.org/packages/release/bioc/html/MsBackendMsp.html,BiocParallel,
MsBackendMsp,1.2.0,https://www.bioconductor.org/packages/release/bioc/html/MsBackendMsp.html,S4Vectors,
MsBackendMsp,1.2.0,https://www.bioconductor.org/packages/release/bioc/html/MsBackendMsp.html,IRanges,
MsBackendMsp,1.2.0,https://www.bioconductor.org/packages/release/bioc/html/MsBackendMsp.html,MsCoreUtils,
MsBackendMsp,1.2.0,https://www.bioconductor.org/packages/release/bioc/html/MsBackendMsp.html,methods,
MsBackendMsp,1.2.0,https://www.bioconductor.org/packages/release/bioc/html/MsBackendMsp.html,stats,
martini,1.18.1,https://www.bioconductor.org/packages/release/bioc/html/martini.html,R,>= 4.0
martini,1.18.1,https://www.bioconductor.org/packages/release/bioc/html/martini.html,igraph,>= 1.0.1
martini,1.18.1,https://www.bioconductor.org/packages/release/bioc/html/martini.html,Matrix,
martini,1.18.1,https://www.bioconductor.org/packages/release/bioc/html/martini.html,memoise,>= 2.0.0
martini,1.18.1,https://www.bioconductor.org/packages/release/bioc/html/martini.html,methods,>= 3.3.2
martini,1.18.1,https://www.bioconductor.org/packages/release/bioc/html/martini.html,Rcpp,>= 0.12.8
martini,1.18.1,https://www.bioconductor.org/packages/release/bioc/html/martini.html,snpStats,
martini,1.18.1,https://www.bioconductor.org/packages/release/bioc/html/martini.html,stats,
martini,1.18.1,https://www.bioconductor.org/packages/release/bioc/html/martini.html,utils,
EBSEA,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/EBSEA.html,R,>= 4.0.0
EBSEA,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/EBSEA.html,DESeq2,
EBSEA,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/EBSEA.html,graphics,
EBSEA,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/EBSEA.html,stats,
EBSEA,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/EBSEA.html,EmpiricalBrownsMethod,
fgsea,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/fgsea.html,R,>= 3.3
fgsea,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/fgsea.html,Rcpp,
fgsea,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/fgsea.html,data.table,
fgsea,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/fgsea.html,BiocParallel,
fgsea,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/fgsea.html,stats,
fgsea,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/fgsea.html,ggplot2,>= 2.2.0
fgsea,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/fgsea.html,cowplot,
fgsea,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/fgsea.html,grid,
fgsea,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/fgsea.html,fastmatch,
fgsea,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/fgsea.html,Matrix,
fgsea,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/fgsea.html,utils,
GraphPAC,1.40.0,https://www.bioconductor.org/packages/release/bioc/html/GraphPAC.html,R,>= 2.15
GraphPAC,1.40.0,https://www.bioconductor.org/packages/release/bioc/html/GraphPAC.html,iPAC,
GraphPAC,1.40.0,https://www.bioconductor.org/packages/release/bioc/html/GraphPAC.html,igraph,
GraphPAC,1.40.0,https://www.bioconductor.org/packages/release/bioc/html/GraphPAC.html,TSP,
GraphPAC,1.40.0,https://www.bioconductor.org/packages/release/bioc/html/GraphPAC.html,RMallow,
phemd,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/phemd.html,R,>= 3.5
phemd,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/phemd.html,monocle,
phemd,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/phemd.html,Seurat,
phemd,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/phemd.html,SingleCellExperiment,
phemd,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/phemd.html,RColorBrewer,
phemd,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/phemd.html,igraph,
phemd,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/phemd.html,transport,
phemd,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/phemd.html,pracma,
phemd,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/phemd.html,cluster,
phemd,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/phemd.html,Rtsne,
phemd,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/phemd.html,destiny,
phemd,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/phemd.html,RANN,
phemd,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/phemd.html,ggplot2,
phemd,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/phemd.html,maptree,
phemd,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/phemd.html,pheatmap,
phemd,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/phemd.html,scatterplot3d,
phemd,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/phemd.html,VGAM,
phemd,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/phemd.html,methods,
phemd,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/phemd.html,grDevices,
phemd,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/phemd.html,graphics,
phemd,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/phemd.html,stats,
phemd,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/phemd.html,utils,
phemd,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/phemd.html,cowplot,
phemd,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/phemd.html,S4Vectors,
phemd,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/phemd.html,BiocGenerics,
phemd,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/phemd.html,SummarizedExperiment,
phemd,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/phemd.html,Biobase,
phemd,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/phemd.html,phateR,
phemd,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/phemd.html,reticulate,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,R,>= 3.6
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,BiocGenerics,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,SummarizedExperiment,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,GenomicRanges,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,stats,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,soGGi,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,methods,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,utils,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,S4Vectors,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,R.utils,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,dplyr,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,magrittr,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,tidyr,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,IRanges,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,rjson,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,ChIPseeker,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,GenomicFeatures,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,TxDb.Hsapiens.UCSC.hg19.knownGene,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,TxDb.Hsapiens.UCSC.hg38.knownGene,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,TxDb.Mmusculus.UCSC.mm10.knownGene,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,TxDb.Mmusculus.UCSC.mm9.knownGene,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,org.Hs.eg.db,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,org.Mm.eg.db,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,rGREAT,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,pheatmap,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,ggplot2,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,EnrichedHeatmap,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,ComplexHeatmap,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,grid,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,circlize,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,BiocParallel,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,rtracklayer,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,GenomeInfoDb,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,grDevices,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,rlang,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,tiff,
profileplyr,1.14.1,https://www.bioconductor.org/packages/release/bioc/html/profileplyr.html,Rsamtools,
motifbreakR,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/motifbreakR.html,R,>= 4.1.0
motifbreakR,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/motifbreakR.html,grid,
motifbreakR,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/motifbreakR.html,MotifDb,
motifbreakR,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/motifbreakR.html,methods,
motifbreakR,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/motifbreakR.html,grDevices,
motifbreakR,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/motifbreakR.html,stringr,
motifbreakR,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/motifbreakR.html,parallel,
motifbreakR,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/motifbreakR.html,BiocGenerics,
motifbreakR,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/motifbreakR.html,S4Vectors,
motifbreakR,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/motifbreakR.html,IRanges,
motifbreakR,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/motifbreakR.html,GenomeInfoDb,
motifbreakR,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/motifbreakR.html,GenomicRanges,
motifbreakR,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/motifbreakR.html,Biostrings,
motifbreakR,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/motifbreakR.html,BSgenome,
motifbreakR,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/motifbreakR.html,rtracklayer,
motifbreakR,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/motifbreakR.html,VariantAnnotation,
motifbreakR,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/motifbreakR.html,BiocParallel,
motifbreakR,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/motifbreakR.html,motifStack,
motifbreakR,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/motifbreakR.html,Gviz,
motifbreakR,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/motifbreakR.html,matrixStats,
motifbreakR,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/motifbreakR.html,TFMPvalue,
motifbreakR,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/motifbreakR.html,SummarizedExperiment,
MSnbase,2.24.2,https://www.bioconductor.org/packages/release/bioc/html/MSnbase.html,R,>= 3.5
MSnbase,2.24.2,https://www.bioconductor.org/packages/release/bioc/html/MSnbase.html,methods,
MSnbase,2.24.2,https://www.bioconductor.org/packages/release/bioc/html/MSnbase.html,BiocGenerics,
MSnbase,2.24.2,https://www.bioconductor.org/packages/release/bioc/html/MSnbase.html,Biobase,
MSnbase,2.24.2,https://www.bioconductor.org/packages/release/bioc/html/MSnbase.html,mzR,
MSnbase,2.24.2,https://www.bioconductor.org/packages/release/bioc/html/MSnbase.html,S4Vectors,
MSnbase,2.24.2,https://www.bioconductor.org/packages/release/bioc/html/MSnbase.html,ProtGenerics,
MSnbase,2.24.2,https://www.bioconductor.org/packages/release/bioc/html/MSnbase.html,MsCoreUtils,
MSnbase,2.24.2,https://www.bioconductor.org/packages/release/bioc/html/MSnbase.html,BiocParallel,
MSnbase,2.24.2,https://www.bioconductor.org/packages/release/bioc/html/MSnbase.html,IRanges,
MSnbase,2.24.2,https://www.bioconductor.org/packages/release/bioc/html/MSnbase.html,plyr,
MSnbase,2.24.2,https://www.bioconductor.org/packages/release/bioc/html/MSnbase.html,vsn,
MSnbase,2.24.2,https://www.bioconductor.org/packages/release/bioc/html/MSnbase.html,grid,
MSnbase,2.24.2,https://www.bioconductor.org/packages/release/bioc/html/MSnbase.html,stats4,
MSnbase,2.24.2,https://www.bioconductor.org/packages/release/bioc/html/MSnbase.html,affy,
MSnbase,2.24.2,https://www.bioconductor.org/packages/release/bioc/html/MSnbase.html,impute,
MSnbase,2.24.2,https://www.bioconductor.org/packages/release/bioc/html/MSnbase.html,pcaMethods,
MSnbase,2.24.2,https://www.bioconductor.org/packages/release/bioc/html/MSnbase.html,MALDIquant,>= 1.16
MSnbase,2.24.2,https://www.bioconductor.org/packages/release/bioc/html/MSnbase.html,mzID,
MSnbase,2.24.2,https://www.bioconductor.org/packages/release/bioc/html/MSnbase.html,digest,
MSnbase,2.24.2,https://www.bioconductor.org/packages/release/bioc/html/MSnbase.html,lattice,
MSnbase,2.24.2,https://www.bioconductor.org/packages/release/bioc/html/MSnbase.html,ggplot2,
MSnbase,2.24.2,https://www.bioconductor.org/packages/release/bioc/html/MSnbase.html,XML,
MSnbase,2.24.2,https://www.bioconductor.org/packages/release/bioc/html/MSnbase.html,scales,
MSnbase,2.24.2,https://www.bioconductor.org/packages/release/bioc/html/MSnbase.html,MASS,
MSnbase,2.24.2,https://www.bioconductor.org/packages/release/bioc/html/MSnbase.html,Rcpp,
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,methods,
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,BiocGenerics,
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,ggplot2,>= 1.0.0
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,grid,
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,grDevices,
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,graphics,
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,stats,
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,utils,
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,gridExtra,
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,scales,
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,reshape2,
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,gtable,
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,Hmisc,
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,biovizBase,
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,Biobase,
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,S4Vectors,
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,IRanges,
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,GenomeInfoDb,
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,GenomicRanges,
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,SummarizedExperiment,
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,Biostrings,
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,Rsamtools,
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,GenomicAlignments,
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,BSgenome,
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,VariantAnnotation,
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,rtracklayer,
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,GenomicFeatures,
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,OrganismDbi,
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,GGally,
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,ensembldb,
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,AnnotationDbi,
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,AnnotationFilter,
ggbio,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/ggbio.html,rlang,
amplican,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/amplican.html,R,>= 3.5.0
amplican,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/amplican.html,methods,
amplican,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/amplican.html,BiocGenerics,
amplican,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/amplican.html,Biostrings,
amplican,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/amplican.html,data.table,>= 1.10.4-3
amplican,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/amplican.html,Rcpp,
amplican,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/amplican.html,utils,>= 3.4.1
amplican,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/amplican.html,S4Vectors,
amplican,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/amplican.html,ShortRead,
amplican,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/amplican.html,IRanges,
amplican,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/amplican.html,GenomicRanges,
amplican,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/amplican.html,GenomeInfoDb,
amplican,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/amplican.html,BiocParallel,
amplican,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/amplican.html,gtable,>= 0.2.0
amplican,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/amplican.html,gridExtra,>= 2.2.1
amplican,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/amplican.html,ggplot2,>= 2.2.0
amplican,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/amplican.html,ggthemes,>= 3.4.0
amplican,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/amplican.html,waffle,>= 0.7.0
amplican,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/amplican.html,stringr,>= 1.2.0
amplican,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/amplican.html,stats,>= 3.4.1
amplican,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/amplican.html,matrixStats,>= 0.52.2
amplican,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/amplican.html,Matrix,>= 1.2-10
amplican,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/amplican.html,dplyr,>= 0.7.2
amplican,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/amplican.html,rmarkdown,>= 1.6
amplican,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/amplican.html,knitr,>= 1.16
